,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
2355,No Me Conoce,Famouz Reloaded,Jhay Cortez,2020-01-24,240400,32,0.638,0.0643,0.638,0.695,0.0,0.098,-3.987,0.174,81.401,1
2356,Como Se Siente,Famouz Reloaded,Jhay Cortez,2020-01-24,219640,58,0.664,0.213,0.664,0.582,0.0,0.108,-7.139,0.0935,92.764,4
2357,Hielo,Sauce Boyz,Eladio Carrion,2020-01-31,191164,56,0.694,0.433,0.694,0.638,0.0,0.0879,-7.088,0.0597,164.92,4
2358,3 Am,Sauce Boyz,Eladio Carrion,2020-01-31,208236,68,0.852,0.413,0.852,0.613,0.000201,0.123,-5.261,0.108,89.951,4
2359,Mala Mia,Sauce Boyz,Eladio Carrion,2020-01-31,213946,53,0.732,0.307,0.732,0.73,0.0,0.109,-5.895,0.104,172.039,4
2360,Actriz,Sauce Boyz,Eladio Carrion,2020-01-31,184599,46,0.776,0.0377,0.776,0.783,4.53e-05,0.33,-4.541,0.0472,90.02,4
2361,Lluvia - Remix,Sauce Boyz,Eladio Carrion,2020-01-31,319800,48,0.782,0.542,0.782,0.585,0.0,0.175,-6.366,0.243,100.022,4
2362,No Encuentro Palabras,No Encuentro Palabras,Abraham Mateo,2020-01-31,193440,60,0.742,0.152,0.742,0.694,0.0,0.0979,-6.178,0.0658,93.044,4
2363,Cuidao,Cuidao,Gigolo Y La Exce,2020-01-31,187260,37,0.811,0.346,0.811,0.337,0.0,0.136,-10.547,0.529,181.988,4
2364,ATEO,Ateo,Feid,2020-01-31,139066,39,0.448,0.9,0.448,0.422,0.0,0.0968,-7.283,0.123,83.466,1
2365,La Pared 360,La Pared 360,Lenny Tavárez,2020-02-06,154285,66,0.777,0.248,0.777,0.656,2.06e-06,0.139,-5.823,0.158,168.103,4
2366,Me Ignora,Me Ignora,Skinny Happy,2020-02-06,198664,34,0.63,0.114,0.63,0.851,1.73e-06,0.106,-3.974,0.0638,179.99,4
2367,Pasatiempo,Pasatiempo,Corina Smith,2020-02-07,227000,37,0.741,0.29,0.741,0.761,0.0,0.0754,-3.054,0.211,157.87,4
2368,Mejor,Mejor,Dalex,2020-02-07,201361,3,0.524,0.185,0.524,0.577,0.0,0.103,-4.501,0.18,175.396,4
2369,Besos Mojados,ALTER EGO,Prince Royce,2020-02-07,185771,47,0.711,0.176,0.711,0.701,0.000436,0.159,-4.666,0.0663,96.999,4
2370,Paredes de Hielo,Paredes de Hielo,Akim,2020-02-07,283666,0,0.738,0.138,0.738,0.763,0.0,0.315,-3.062,0.264,179.921,4
2371,Hechizo,Easy Money Baby,Myke Towers,2020-01-24,145360,58,0.726,0.182,0.726,0.787,4.79e-05,0.221,-4.566,0.227,99.95,4
2372,Quisiera - Remix,Quisiera (Remix),Rafa Pabön,2020-02-14,340000,60,0.764,0.512,0.764,0.601,0.0,0.1,-6.744,0.304,180.08,4
2373,En Tu Cuerpo,En Tu Cuerpo,Lyanno,2020-02-14,243527,57,0.746,0.242,0.746,0.72,0.000196,0.127,-4.209,0.109,156.03,4
2374,BORRAXXA,BORRAXXA,Feid,2020-02-14,223866,61,0.845,0.0833,0.845,0.624,0.00394,0.0855,-5.241,0.0737,90.993,4
2375,Tattoo,Tattoo,Rauw Alejandro,2020-02-13,202886,73,0.755,0.0217,0.755,0.617,0.0,0.0625,-5.144,0.182,193.896,4
2376,Despacio,"Despacio (feat. Myke Towers, Dj Luian & Mambo Kingz)",Natti Natasha,2020-02-17,281658,63,0.782,0.585,0.782,0.644,0.0,0.108,-3.929,0.0809,93.013,4
2377,Vulnerable,Vulnerable,Gigolo Y La Exce,2019-11-08,199893,50,0.792,0.247,0.792,0.515,0.000297,0.0797,-8.117,0.0511,92.992,4
2378,Na Na Na,La Nueva Ola,Dalex,2018-10-04,207413,35,0.562,0.35,0.562,0.588,4.36e-06,0.635,-5.889,0.107,122.334,5
2379,Si Me Dices Que Sí,Si Me Dices Que Sí,Reik,2020-02-18,211651,78,0.578,0.00473,0.578,0.634,0.0,0.132,-5.979,0.333,183.89,4
2380,TBT,TBT,Sebastian Yatra,2020-02-20,239133,71,0.794,0.0362,0.794,0.855,0.0,0.142,-1.959,0.0466,91.963,4
2381,Lloras - Remix,Lloras (Remix),Cauty,2020-02-21,292275,72,0.817,0.497,0.817,0.651,3.97e-05,0.135,-4.632,0.0522,92.033,4
2382,Dame una Hora,Dame una Hora,Eladio Carrion,2018-04-04,166437,41,0.676,0.354,0.676,0.538,0.000147,0.108,-9.789,0.0786,102.047,4
2383,Ganas de Ti,Ganas de Ti,Wisin & Yandel,2020-02-27,226520,61,0.81,0.201,0.81,0.82,0.0,0.13,-3.497,0.0698,92.999,4
2384,Rojo,Rojo,J Balvin,2020-02-27,150853,73,0.652,0.15,0.652,0.595,0.000115,0.0842,-4.04,0.113,172.27,4
2385,Nocturna - Remix,Nocturna (Remix),Nio Garcia,2020-02-28,309333,66,0.781,0.614,0.781,0.737,0.0,0.316,-7.752,0.205,90.014,4
2386,La Difícil,YHLQMDLG,Bad Bunny,2020-02-28,163084,79,0.685,0.0861,0.685,0.848,7.14e-06,0.0783,-4.561,0.0858,179.87,4
2387,La Santa,YHLQMDLG,Bad Bunny,2020-02-28,206420,80,0.744,0.0326,0.744,0.868,0.0,0.0822,-4.524,0.047,93.037,4
2388,Yo Perreo Sola,YHLQMDLG,Bad Bunny,2020-02-28,172127,80,0.86,0.021,0.86,0.758,6.54e-05,0.344,-5.16,0.0695,97.014,4
2389,Bichiyal,YHLQMDLG,Bad Bunny,2020-02-28,196500,76,0.737,0.31,0.737,0.766,6.63e-06,0.114,-4.242,0.0458,93.956,4
2390,Soliá,YHLQMDLG,Bad Bunny,2020-02-28,159282,72,0.71,0.117,0.71,0.81,0.000132,0.154,-5.507,0.0854,92.041,4
2391,La Zona,YHLQMDLG,Bad Bunny,2020-02-28,136892,70,0.762,0.2,0.762,0.801,7.04e-05,0.254,-3.661,0.0409,93.992,4
2392,Que Malo,YHLQMDLG,Bad Bunny,2020-02-28,167975,71,0.802,0.0832,0.802,0.787,0.0,0.153,-6.181,0.0599,94.026,4
2393,A Tu Merced,YHLQMDLG,Bad Bunny,2020-02-28,175918,79,0.86,0.169,0.86,0.791,0.000106,0.106,-4.784,0.0568,92.023,4
2394,Una Vez,YHLQMDLG,Bad Bunny,2020-02-28,232496,78,0.55,0.132,0.55,0.598,2.58e-06,0.0955,-5.402,0.0831,83.836,4
2395,Noche Loca Remix,Noche Loca Remix,Oken,2018-12-21,399816,52,0.812,0.0747,0.812,0.636,1.17e-05,0.192,-7.3,0.0629,97.99,4
2396,Pensabas,Pensabas,Mora,2017-12-29,292000,58,0.624,0.291,0.624,0.447,1.21e-05,0.24,-13.353,0.0794,93.915,4
2397,Perfume,Perfume,Dalex,2020-03-06,195174,1,0.844,0.251,0.844,0.866,4.88e-05,0.0852,-3.029,0.107,91.998,4
2398,Mantecado de Coco - Remix,Mantecado de Coco Remix,Nio Garcia,2020-03-06,314666,50,0.694,0.529,0.694,0.656,0.0,0.109,-5.091,0.275,179.943,4
2399,Soltería,Soltería,Luigi 21 Plus,2020-03-06,195473,39,0.812,0.0691,0.812,0.82,9.87e-06,0.113,-5.884,0.0762,93.003,4
2400,Ojitos,Ojitos,Bryant Myers,2020-03-13,244053,60,0.713,0.105,0.713,0.651,1.34e-05,0.0893,-6.032,0.121,177.972,4
2401,Te Tocó Perder,Te Tocó Perder,Rafa Pabön,2020-03-13,302741,46,0.841,0.392,0.841,0.729,5.84e-06,0.382,-5.703,0.107,102.028,4
2402,TU AMIGA (with Justin Quiles & Dylan Fuentes feat. Lennox & Llane),NEON16 TAPE: THE KIDS THAT GREW UP ON REGGAETON,Tainy,2020-03-13,232789,53,0.775,0.00732,0.775,0.564,3.31e-06,0.056,-7.658,0.113,170.033,4
2403,No Fue - Remix,"No Fue (feat. Brray, Feid) [Remix]",Leebrian,2020-03-17,317789,70,0.74,0.51,0.74,0.557,0.000554,0.142,-5.633,0.404,183.743,4
2404,Tu Nombre,Tu Nombre,Cali Y El Dandee,2020-03-19,164720,54,0.655,0.00961,0.655,0.68,0.0,0.148,-3.908,0.0429,93.916,4
2405,Negro,Colores,J Balvin,2020-03-19,182093,69,0.795,0.0157,0.795,0.911,0.206,0.131,-2.228,0.0875,164.081,4
2406,Azul,Colores,J Balvin,2020-03-19,205933,79,0.843,0.0816,0.843,0.836,0.00138,0.0532,-2.474,0.0695,94.018,4
2407,Amarillo,Colores,J Balvin,2020-03-19,157733,75,0.641,0.013,0.641,0.857,0.00534,0.0695,-5.725,0.301,122.728,5
2408,Arcoíris,Colores,J Balvin,2020-03-19,186693,63,0.731,0.0853,0.731,0.787,0.0,0.316,-5.26,0.0721,92.971,4
2409,Qué Tal,Modo Avión,Dalex,2020-03-19,210734,45,0.615,0.044,0.615,0.612,0.00234,0.0917,-3.935,0.11,113.291,5
2410,Perder,Modo Avión,Dalex,2020-03-19,194561,52,0.651,0.855,0.651,0.359,0.0,0.118,-7.686,0.0501,139.556,4
2411,Sunroof,Modo Avión,Dalex,2020-03-19,229881,47,0.7,0.462,0.7,0.66,0.0,0.0789,-4.057,0.15,89.583,4
2412,Rompe,Modo Avión,Dalex,2020-03-19,221028,56,0.846,0.116,0.846,0.644,0.000125,0.112,-2.771,0.0749,111.882,5
2413,Matemáticas,Modo Avión,Dalex,2020-03-19,192534,55,0.602,0.057,0.602,0.728,0.00111,0.0797,-2.869,0.237,167.872,4
2414,Déjame Llevarte,Déjame Llevarte,Nibal,2020-03-18,175404,33,0.689,0.0909,0.689,0.667,0.0,0.113,-3.751,0.315,193.998,4
2415,Adicto,Adicto,Tommy Boysen,2020-03-20,173295,39,0.747,0.351,0.747,0.782,0.0,0.194,-2.325,0.163,90.005,4
2416,Desnuda,Creme De La Creme,Jory Boy,2020-02-07,207000,43,0.648,0.407,0.648,0.756,0.0,0.24,-4.147,0.0926,179.93,4
2417,Elegí (feat. Dímelo Flow),Elegí (feat. Dímelo Flow),Rauw Alejandro,2020-03-26,197721,77,0.824,0.237,0.824,0.631,0.000116,0.0531,-2.791,0.0809,171.965,4
2418,Luna Llena,Luna Llena,Lyanno,2020-03-27,213913,54,0.773,0.0616,0.773,0.71,0.0,0.344,-3.088,0.125,92.02,4
2419,Adictiva,Adictiva,Juhn,2020-03-26,165106,47,0.707,0.0734,0.707,0.76,0.0,0.242,-5.77,0.139,180.064,4
2420,"Mala (with Alex Rose, Dayme y El High, Brray)",Mala,Alex Rose,2020-03-27,225770,46,0.876,0.0128,0.876,0.525,7.4e-05,0.147,-6.559,0.276,89.973,4
2421,Llamé Pa' Verte,Llamé Pa' Verte,Nio Garcia,2020-03-27,207610,52,0.847,0.363,0.847,0.813,4.2e-05,0.133,-5.312,0.331,94.905,4
2422,Anda Deja,Anda Deja,Lary Over,2020-03-27,189040,46,0.632,0.334,0.632,0.775,0.0,0.114,-2.892,0.326,179.996,4
2423,La Cama - Remix,La Cama (Remix),Lunay,2020-03-27,330240,71,0.737,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,173.986,4
2424,4 besos,4 besos,Lola Indigo,2020-03-27,232526,66,0.865,0.216,0.865,0.658,4.72e-06,0.0325,-3.035,0.08,90.015,4
2425,Tdz,Tdz,Carlitos Rossy,2020-03-27,209895,29,0.616,0.676,0.616,0.553,0.0,0.274,-6.667,0.188,180.078,4
2426,Relación,Relación,Sech,2020-04-02,184254,6,0.805,0.125,0.805,0.562,4.96e-06,0.148,-3.117,0.105,172.094,4
2427,Shorty - Remix,DI LETRA,Jerry Di,2020-04-03,257613,50,0.928,0.109,0.928,0.8,0.0,0.0975,-3.666,0.158,96.998,4
2428,Yo Sabía,Yo Sabía,Rauw Alejandro,2020-04-01,222000,50,0.676,0.577,0.676,0.763,0.0,0.0952,-2.613,0.111,159.997,4
2429,Borracho,Borracho,Brytiago,2020-04-02,197360,49,0.816,0.482,0.816,0.701,0.0,0.449,-4.119,0.175,92.003,4
2430,Pégate,Pégate,Mora,2020-04-03,148283,42,0.724,0.137,0.724,0.552,3.19e-06,0.285,-5.775,0.082,178.012,4
2431,Vicky - Remix,Vicky (Remix),Joyce Santana,2020-04-03,363064,40,0.829,0.23,0.829,0.684,0.0,0.655,-5.002,0.311,171.99,4
2432,No Me Llames,DI LETRA,Jerry Di,2020-04-03,188573,40,0.603,0.529,0.603,0.283,0.0,0.134,-8.919,0.285,85.605,4
2433,confesión,confesión,Feid,2020-03-27,214906,48,0.881,0.123,0.881,0.592,1.03e-05,0.143,-7.232,0.258,89.998,4
2434,Ojos Cielos,Ojos Cielos,Jochy El Lobo,2018-12-14,219203,29,0.761,0.419,0.761,0.837,0.0,0.109,-3.338,0.0842,90.039,4
2435,La La La,La La La,Cauty,2020-04-03,170181,61,0.684,0.484,0.684,0.791,0.0285,0.192,-5.187,0.16,175.883,4
2436,Se Cansó (with Darell & Kingz Daddy),Se Cansó (with Darell & Kingz Daddy),Jay Menez,2020-03-04,224842,44,0.74,0.147,0.74,0.704,1.91e-05,0.156,-3.382,0.351,190.051,4
2437,Cuarentena,Cuarentena,Gigolo Y La Exce,2020-04-07,214343,44,0.707,0.253,0.707,0.583,0.000199,0.105,-4.497,0.361,165.966,4
2438,Sin Señal,Sin Señal,Gigolo Y La Exce,2020-04-10,201525,38,0.653,0.279,0.653,0.764,1.38e-06,0.0938,-2.049,0.39,180.018,4
2439,sOlA,sOlA,Montano,2019-07-10,200814,58,0.542,0.484,0.542,0.62,0.0,0.152,-5.734,0.277,191.822,4
2440,Le Creo,Le Creo,Sky Rompiendo,2020-04-10,206400,49,0.858,0.0372,0.858,0.663,0.0,0.0731,-4.331,0.0733,95.991,4
2441,Tiburones - Remix,Tiburones (Remix),Ricky Martin,2020-04-10,209373,63,0.755,0.0814,0.755,0.835,0.0,0.116,-2.474,0.172,96.037,4
2442,La Pasión Perfecta,Foreplay,Lyanno,2020-04-08,233685,39,0.689,0.68,0.689,0.596,0.0,0.123,-9.582,0.0733,150.054,4
2443,Trofeo,A Side,Sech,2020-04-16,206761,0,0.744,0.266,0.744,0.757,0.000821,0.0872,-4.04,0.0554,153.919,4
2444,Fé,A Side,Sech,2020-04-16,172921,0,0.771,0.224,0.771,0.749,0.000131,0.134,-4.922,0.0894,160.053,4
2445,"Cuando Amanezca (feat. Danny Ocean, Justin Quiles, Feid)","Cuando Amanezca (feat. Danny Ocean, Justin Quiles, Feid)",Nibal,2020-04-17,187492,59,0.695,0.0679,0.695,0.805,0.0,0.0687,-5.146,0.0861,84.021,4
2446,Chilling,Chilling,Omar Koonze,2020-04-17,174642,32,0.839,0.584,0.839,0.487,0.0,0.162,-7.312,0.159,101.003,4
2447,Panama City,A Side,Sech,2020-04-16,166054,0,0.613,0.0582,0.613,0.659,0.0,0.0624,-3.268,0.232,87.61,4
2448,Perreo Intenso,Perreo Intenso,Ankhal,2020-04-17,239586,61,0.747,0.0417,0.747,0.95,1.72e-06,0.0875,-2.946,0.263,183.912,4
2449,Bailemos Enamorados,Bailemos Enamorados,La Melodia Perfecta,2020-04-17,177438,44,0.909,0.254,0.909,0.697,4.49e-05,0.0955,-6.568,0.052,115.987,4
2450,Otra Noche Más - Remix,Platónico,Jay Wheeler,2019-11-28,279432,62,0.796,0.286,0.796,0.681,2.19e-05,0.103,-4.275,0.0574,90.021,4
2451,Asi Eh,Los 90 Piketes,Miky Woodz,2020-04-16,167533,42,0.732,0.0231,0.732,0.553,0.0,0.322,-7.313,0.288,175.964,4
2452,Loco - Remix,Loco (Remix),Various Artists,2020-04-24,248499,68,0.908,0.157,0.908,0.529,0.000142,0.0634,-7.032,0.135,105.021,4
2453,TBT - Remix,TBT (Remix),Sebastian Yatra,2020-04-23,290160,63,0.82,0.0519,0.82,0.783,0.0,0.111,-4.266,0.141,91.957,4
2454,Acerola,Acerola,Lenny Tavárez,2020-04-23,183984,46,0.893,0.438,0.893,0.567,0.06,0.0927,-4.042,0.275,94.988,4
2455,+Linda,+Linda,Dalex,2020-04-20,161748,73,0.66,0.131,0.66,0.503,0.0,0.13,-5.501,0.34,175.896,4
2456,Mi Día De Suerte,Mi Día De Suerte,Sixto Rein,2020-04-24,183928,48,0.846,0.164,0.846,0.581,0.0,0.102,-6.461,0.299,97.95,4
2457,Pirueta,Pirueta,Dímelo Flow,2020-04-24,275241,0,0.796,0.0457,0.796,0.849,0.0,0.155,-3.841,0.071,81.025,4
2458,Payasita,Payasita,El Coyote The Show,2020-04-21,226146,26,0.781,0.00811,0.781,0.729,0.000237,0.111,-2.981,0.181,171.964,4
2459,XX,FERXXO (VOL 1: M.O.R),Feid,2020-04-23,113720,51,0.76,0.0564,0.76,0.654,1.41e-06,0.118,-6.135,0.0627,163.939,4
2460,X19X,FERXXO (VOL 1: M.O.R),Feid,2020-04-23,161106,50,0.596,0.71,0.596,0.4,0.0,0.103,-9.072,0.112,171.515,5
2461,XNTXS,FERXXO (VOL 1: M.O.R),Feid,2020-04-23,147920,49,0.765,0.386,0.765,0.543,0.0,0.0824,-7.876,0.272,100.197,4
2462,RELXJXTE,FERXXO (VOL 1: M.O.R),Feid,2020-04-23,185813,60,0.859,0.0941,0.859,0.576,0.000173,0.105,-6.845,0.0708,93.011,4
2463,VIDEITOXX,FERXXO (VOL 1: M.O.R),Feid,2020-04-23,185586,53,0.816,0.114,0.816,0.521,0.0,0.0882,-7.245,0.0945,82.0,4
2464,EXCXSXS,FERXXO (VOL 1: M.O.R),Feid,2020-04-23,142613,52,0.768,0.137,0.768,0.544,0.0,0.113,-6.628,0.407,177.656,4
2465,MORXX,FERXXO (VOL 1: M.O.R),Feid,2020-04-23,133293,44,0.822,0.467,0.822,0.717,4.83e-06,0.12,-8.1,0.299,92.039,4
2466,EL CUARTO DE FERXXO,FERXXO (VOL 1: M.O.R),Feid,2020-04-23,151400,50,0.811,0.0818,0.811,0.529,2e-05,0.0891,-6.827,0.178,166.068,4
2467,AVXNTADXR,FERXXO (VOL 1: M.O.R),Feid,2020-04-23,137186,48,0.849,0.252,0.849,0.409,0.0,0.101,-9.178,0.422,88.979,4
2468,PERREOXOXO,FERXXO (VOL 1: M.O.R),Feid,2020-04-23,91653,49,0.838,0.208,0.838,0.799,2.25e-05,0.0939,-4.957,0.121,95.03,4
2469,TX VXS,FERXXO (VOL 1: M.O.R),Feid,2020-04-23,221333,48,0.699,0.0498,0.699,0.622,2.22e-06,0.307,-5.207,0.248,176.012,4
2470,La Jeepeta - Remix,La Jeepeta (Remix),Nio Garcia,2020-04-24,345240,79,0.815,0.3,0.815,0.715,4.83e-06,0.091,-4.65,0.207,176.007,4
2471,Casino,Casino,Sech,2020-04-30,181068,0,0.51,0.512,0.51,0.506,0.0,0.301,-3.88,0.305,83.01,4
2472,Te Falle - Remix,Te Falle (Remix),Brytiago,2020-05-01,274500,61,0.804,0.192,0.804,0.571,1.44e-05,0.287,-6.528,0.107,159.689,4
2473,PAM,PAM,Justin Quiles,2020-05-01,201000,75,0.889,0.289,0.889,0.863,0.000603,0.0798,-3.011,0.0757,112.953,4
2474,Goteo,Goteo,Paloma Mami,2020-04-30,159132,59,0.876,0.411,0.876,0.568,0.00274,0.187,-5.755,0.0533,98.027,4
2475,Pa'l Espejo,Pa'l Espejo,R.K.M & Ken-Y,2020-04-30,186746,36,0.881,0.132,0.881,0.712,0.0,0.0821,-6.17,0.0828,94.045,4
2476,Quiéreme Mientras Se Pueda,Quiéreme Mientras Se Pueda,Manuel Turizo,2020-05-01,191945,78,0.793,0.447,0.793,0.782,0.0,0.124,-3.945,0.0582,143.86,4
2477,MÁS DE UNA CITA,LAS QUE NO IBAN A SALIR,Bad Bunny,2020-05-10,183520,68,0.865,0.0122,0.865,0.5,7.73e-05,0.098,-10.805,0.0861,92.976,4
2478,BYE ME FUI,LAS QUE NO IBAN A SALIR,Bad Bunny,2020-05-10,178000,74,0.712,0.412,0.712,0.599,2.15e-05,0.103,-6.342,0.112,179.788,4
2479,CANCIÓN CON YANDEL,LAS QUE NO IBAN A SALIR,Bad Bunny,2020-05-10,209180,76,0.75,0.447,0.75,0.741,0.0,0.121,-4.43,0.402,79.968,4
2480,BAD CON NICKY,LAS QUE NO IBAN A SALIR,Bad Bunny,2020-05-10,202240,71,0.59,0.321,0.59,0.729,0.0,0.659,-4.95,0.0893,93.094,4
2481,CÓMO SE SIENTE - Remix,LAS QUE NO IBAN A SALIR,Bad Bunny,2020-05-10,227120,0,0.813,0.0926,0.813,0.616,0.0,0.122,-8.867,0.0773,93.0,4
2482,No Digas Nada,No Digas Nada,Mora,2020-05-08,180140,53,0.809,0.305,0.809,0.592,0.0,0.662,-6.251,0.057,92.026,4
2483,Matemos Las Penas,Matemos Las Penas,Lary Over,2020-05-05,216720,52,0.789,0.6,0.789,0.67,0.331,0.169,-3.935,0.138,100.047,4
2484,Colegio,Colegio,Cali Y El Dandee,2020-05-07,236626,42,0.668,0.0966,0.668,0.687,0.0,0.235,-3.925,0.229,175.931,4
2485,Ella Baila,Ella Baila,Milly,2020-05-08,180146,34,0.797,0.517,0.797,0.693,2.41e-06,0.256,-6.196,0.256,91.98,4
2486,Besos Tristes,Colegio,Cali Y El Dandee,2020-05-07,169240,40,0.756,0.00904,0.756,0.812,0.0,0.156,-4.83,0.178,177.983,4
2487,BB,BB,Kevin Roldan,2020-05-01,125840,48,0.783,0.00812,0.783,0.616,8.68e-06,0.259,-3.399,0.102,171.847,4
2488,Te Voy a Extrañar,Te Voy a Extrañar,Corina Smith,2020-05-15,224842,56,0.637,0.529,0.637,0.58,1.39e-05,0.0586,-5.679,0.46,189.952,4
2489,Tu Flow,La Escuela,Alexis y Fido,2020-05-15,145040,25,0.855,0.206,0.855,0.742,0.0,0.0898,-4.773,0.321,92.097,4
2490,Me Fallé,Me Fallé,Tuny D,2020-05-15,236703,11,0.794,0.0958,0.794,0.768,9.78e-06,0.173,-5.721,0.166,94.048,4
2491,Tranquilito,Tranquilito,Cauty,2020-05-15,186424,36,0.817,0.0655,0.817,0.673,0.153,0.66,-5.656,0.284,169.963,4
2492,Mirala,Mirala,Rafa Pabön,2020-05-14,191453,32,0.815,0.309,0.815,0.673,1.32e-05,0.122,-4.344,0.138,93.004,4
2493,Un Dia Si,El Androide,El Alfa,2020-05-15,164307,55,0.859,0.0932,0.859,0.663,3.04e-06,0.251,-4.247,0.182,154.978,4
2494,Mala Suerte,La Escuela,Alexis y Fido,2020-05-15,255173,46,0.822,0.134,0.822,0.633,0.0,0.177,-3.897,0.113,170.016,4
2495,En La Mira,La Escuela,Alexis y Fido,2020-05-15,205840,34,0.84,0.066,0.84,0.84,0.0,0.555,-2.816,0.0988,92.035,4
2496,Hoy Se Sale,La Escuela,Alexis y Fido,2020-05-15,242506,22,0.797,0.144,0.797,0.747,0.0,0.0515,-3.291,0.0959,180.103,4
2497,Pura,La Escuela,Alexis y Fido,2020-05-15,257040,29,0.828,0.0686,0.828,0.722,0.0,0.1,-3.881,0.0805,165.96,4
2498,Me Olvidé,1 of 1,Sech,2020-05-21,157414,55,0.596,0.341,0.596,0.745,2.57e-06,0.0947,-2.959,0.118,188.059,4
2499,Bentley,1 of 1,Sech,2020-05-21,188174,59,0.782,0.126,0.782,0.738,0.00206,0.0692,-2.125,0.122,166.056,4
2500,Portarse Mal,1 of 1,Sech,2020-05-21,186588,51,0.688,0.363,0.688,0.415,0.0,0.0908,-6.218,0.245,87.907,4
2501,Confía,1 of 1,Sech,2020-05-21,202308,64,0.722,0.17,0.722,0.757,1.31e-05,0.0657,-3.592,0.0782,167.987,4
2502,En Lo Oscuro,1 of 1,Sech,2020-05-21,141534,53,0.681,0.147,0.681,0.807,0.000141,0.0725,-3.142,0.217,179.907,4
2503,Dale,1 of 1,Sech,2020-05-21,162628,56,0.712,0.308,0.712,0.673,3.31e-06,0.0912,-5.019,0.266,179.932,4
2504,Tu y Yo,1 of 1,Sech,2020-05-21,226601,52,0.775,0.0575,0.775,0.774,0.000273,0.097,-2.147,0.0743,172.047,4
2505,Goteras,1 of 1,Sech,2020-05-21,172014,48,0.724,0.444,0.724,0.735,5.45e-06,0.057,-2.447,0.345,171.861,4
2506,Uni,1 of 1,Sech,2020-05-21,149321,51,0.626,0.252,0.626,0.594,0.0,0.0899,-5.139,0.467,183.889,4
2507,Fabuloso,1 of 1,Sech,2020-05-21,200494,68,0.637,0.0846,0.637,0.785,0.000239,0.0392,-2.612,0.166,87.4,4
2508,Dios Te Guarde,1 of 1,Sech,2020-05-21,163841,47,0.658,0.114,0.658,0.603,0.0,0.476,-5.041,0.116,179.927,4
2509,SSS,SSS,Gigolo Y La Exce,2020-05-22,226517,41,0.741,0.0588,0.741,0.465,0.0045,0.15,-8.867,0.136,179.984,4
2510,LOCO POR VOS,LOCO POR VOS,Reykon,2020-05-22,186600,50,0.826,0.112,0.826,0.787,0.000145,0.116,-4.505,0.0651,94.989,4
2511,Bandida,Bandida,Nio Garcia,2020-05-21,209283,53,0.713,0.157,0.713,0.665,2.97e-05,0.354,-5.664,0.0896,179.949,4
2512,Don't Rush - Remix,Don't Rush (Remix),Young T & Bugsey,2020-05-29,201013,60,0.952,0.268,0.952,0.568,6.37e-05,0.232,-7.258,0.144,107.984,4
2513,Mal Necesario,Mal Necesario,Cauty,2020-05-29,204066,52,0.818,0.253,0.818,0.553,0.00665,0.184,-5.861,0.368,174.041,4
2514,Bandido,Emmanuel,Anuel AA,2020-05-29,222385,61,0.789,0.374,0.789,0.809,0.0,0.202,-3.417,0.0615,95.935,4
2515,Así Soy Yo,Emmanuel,Anuel AA,2020-05-29,226378,65,0.732,0.445,0.732,0.807,0.00152,0.0975,-3.424,0.116,176.026,4
2516,Tocándote,Emmanuel,Anuel AA,2020-05-29,230945,57,0.815,0.698,0.815,0.665,0.0,0.121,-4.348,0.164,96.229,4
2517,Qué Rico Repetirlo,Qué Rico Repetirlo,Andy Rivera,2020-05-29,186840,52,0.808,0.0352,0.808,0.798,0.0,0.0652,-3.998,0.126,75.982,4
2518,Carita de Inocente (feat. Myke Towers) - Remix,Carita de Inocente (feat. Myke Towers) [Remix],Prince Royce,2020-06-01,192698,74,0.565,0.364,0.565,0.781,0.0,0.0984,-3.358,0.061,129.959,4
2519,Sex Toy,Sex Toy,Hozwal,2020-04-03,180480,31,0.557,0.218,0.557,0.558,0.0,0.11,-7.201,0.0818,92.039,4
2520,Un Chance,Yo Siempre Ando Con Los Oidos Fresh,Alex Rose,2020-05-29,229400,40,0.744,0.623,0.744,0.558,1.53e-06,0.132,-6.147,0.395,170.1,4
2521,Conmigo,Yo Siempre Ando Con Los Oidos Fresh,Alex Rose,2020-05-29,201506,39,0.77,0.677,0.77,0.577,0.0,0.101,-6.069,0.0647,92.004,4
2522,Na' Personal,Na' Personal,Miky Woodz,2018-12-14,225509,61,0.822,0.0599,0.822,0.618,0.0,0.612,-5.882,0.27,147.028,4
2523,Que Fluya,Que Fluya,Yera,2020-04-02,201875,51,0.709,0.62,0.709,0.695,0.0,0.689,-5.41,0.0714,96.048,4
2524,Cuando Fue,Platonicos,Jay Wheeler,2020-06-12,184420,53,0.78,0.3,0.78,0.612,9.36e-06,0.0679,-5.578,0.24,177.965,4
2525,Esa Nota,Platonicos,Jay Wheeler,2020-06-12,202657,53,0.867,0.531,0.867,0.538,0.000488,0.077,-5.554,0.191,92.035,4
2526,Nada Serio,Platonicos,Jay Wheeler,2020-06-12,219804,52,0.769,0.268,0.769,0.562,0.00578,0.129,-4.56,0.222,184.033,4
2527,Fuiste Tú,Platonicos,Jay Wheeler,2020-06-12,229107,55,0.793,0.418,0.793,0.568,0.000505,0.351,-3.898,0.186,180.015,4
